speed_rpm,torque_nm,efficiency_percent
63.3245382585752,14.464285714285715,51.0
63.3245382585752,15.0,51.0
63.3245382585752,15.535714285714285,51.0
63.3245382585752,16.071428571428573,51.0
63.3245382585752,16.607142857142858,51.0
63.3245382585752,17.142857142857142,51.0
63.3245382585752,17.678571428571427,51.0
63.3245382585752,18.214285714285715,51.0
63.3245382585752,18.75,51.0
63.3245382585752,19.285714285714285,51.0
63.3245382585752,19.82142857142857,51.0
63.3245382585752,20.357142857142858,51.0
63.3245382585752,20.892857142857142,51.0
63.3245382585752,21.428571428571427,51.0
63.3245382585752,21.964285714285715,51.0
63.3245382585752,22.5,51.0
63.3245382585752,23.035714285714285,51.0
63.3245382585752,23.571428571428573,51.0
63.3245382585752,24.107142857142858,51.0
63.3245382585752,24.642857142857142,51.0
63.3245382585752,25.17857142857143,51.0
63.3245382585752,25.71428571428571,51.0
63.3245382585752,26.25,51.0
63.3245382585752,26.785714285714285,51.0
63.3245382585752,27.32142857142857,51.0
63.3245382585752,27.857142857142858,51.0
63.3245382585752,28.392857142857142,51.0
63.3245382585752,28.92857142857143,51.0
63.3245382585752,29.464285714285715,51.0
63.3245382585752,30.0,51.0
63.3245382585752,30.53571428571429,51.0
63.3245382585752,31.07142857142857,51.0
63.3245382585752,31.60714285714285,51.0
63.3245382585752,32.142857142857146,51.0
63.3245382585752,32.67857142857143,51.0
63.3245382585752,33.214285714285715,51.0
63.3245382585752,33.75,51.0
63.3245382585752,34.285714285714285,51.0
63.3245382585752,34.82142857142857,51.0
63.3245382585752,35.357142857142854,51.0
63.3245382585752,35.892857142857146,51.0
63.3245382585752,36.42857142857143,51.0
63.3245382585752,52.5,51.0
63.3245382585752,53.035714285714285,51.0
63.3245382585752,53.57142857142857,51.0
63.3245382585752,54.10714285714285,51.0
63.3245382585752,54.64285714285714,51.0
63.3245382585752,55.17857142857143,51.0
63.3245382585752,55.71428571428572,51.0
63.3245382585752,56.25,51.0
63.3245382585752,56.785714285714285,51.0
63.3245382585752,57.32142857142857,51.0
63.3245382585752,57.85714285714286,51.0
63.3245382585752,58.392857142857146,51.0
63.3245382585752,58.92857142857143,51.0
63.3245382585752,59.46428571428572,51.0
63.3245382585752,60.0,51.0
63.3245382585752,60.53571428571429,51.0
63.3245382585752,61.07142857142858,51.0
63.3245382585752,61.60714285714286,51.0
63.3245382585752,62.14285714285714,51.0
63.3245382585752,62.67857142857142,51.0
63.3245382585752,63.21428571428571,51.0
63.3245382585752,63.75,51.0
63.3245382585752,64.28571428571429,51.0
63.3245382585752,64.82142857142857,51.0
63.3245382585752,65.35714285714286,51.0
63.3245382585752,65.89285714285714,51.0
63.3245382585752,66.42857142857143,51.0
63.3245382585752,66.96428571428572,51.0
63.3245382585752,67.5,51.0
63.3245382585752,68.03571428571428,51.0
63.3245382585752,68.57142857142857,51.0
63.3245382585752,69.10714285714286,51.0
63.3245382585752,69.64285714285714,51.0
63.3245382585752,70.17857142857143,51.0
63.3245382585752,70.71428571428571,51.0
63.3245382585752,71.25,51.0
63.3245382585752,71.78571428571429,51.0
63.3245382585752,72.32142857142857,51.0
63.3245382585752,72.85714285714286,51.0
63.3245382585752,73.39285714285714,51.0
63.3245382585752,73.92857142857143,51.0
63.3245382585752,74.46428571428571,51.0
63.3245382585752,75.0,51.0
63.3245382585752,75.53571428571429,51.0
63.3245382585752,76.07142857142857,51.0
63.3245382585752,76.60714285714286,51.0
63.3245382585752,77.14285714285714,51.0
63.3245382585752,77.67857142857143,51.0
63.3245382585752,78.21428571428572,51.0
63.3245382585752,78.75,51.0
63.3245382585752,79.28571428571428,51.0
63.3245382585752,79.82142857142857,51.0
63.3245382585752,80.35714285714286,51.0
63.3245382585752,80.89285714285714,51.0
63.3245382585752,81.42857142857143,51.0
63.3245382585752,81.96428571428571,51.0
63.3245382585752,82.5,51.0
63.3245382585752,83.03571428571429,51.0
63.3245382585752,83.57142857142857,51.0
63.3245382585752,84.10714285714286,51.0
63.3245382585752,84.64285714285714,51.0
63.3245382585752,85.17857142857143,51.0
63.3245382585752,85.71428571428571,51.0
63.3245382585752,86.25,51.0
63.3245382585752,86.78571428571429,51.0
63.3245382585752,87.32142857142857,51.0
63.3245382585752,87.85714285714286,51.0
63.3245382585752,88.39285714285714,51.0
63.3245382585752,88.92857142857143,51.0
63.3245382585752,89.46428571428572,51.0
63.3245382585752,90.0,51.0
63.3245382585752,90.53571428571428,51.0
63.3245382585752,91.07142857142856,51.0
63.3245382585752,91.60714285714285,51.0
63.3245382585752,92.14285714285714,51.0
63.3245382585752,92.67857142857142,51.0
63.3245382585752,93.21428571428572,51.0
63.3245382585752,93.75,51.0
63.3245382585752,94.28571428571428,51.0
63.3245382585752,94.82142857142856,51.0
63.3245382585752,95.35714285714286,51.0
63.3245382585752,95.89285714285714,51.0
63.3245382585752,96.42857142857144,51.0
63.3245382585752,96.96428571428572,51.0
63.3245382585752,97.5,51.0
63.3245382585752,98.03571428571428,51.0
63.3245382585752,98.57142857142858,51.0
